City,Hotel Name,Reviewer Name,Reviewer Nationality,Duration,Check-in Date,Travel Type,Room Type,Review Date,Positive Review,Negative Review
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Beatriz,Spain,1 night · ,January 2025,Group,Double Room with Garden View,"Reviewed: February 8, 2025","They were fantastic—such a lovely hotel, but most of all, the staff made the experience special.",No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Robert,United States,1 night · ,February 2025,Solo traveler,Double Room,"Reviewed: February 4, 2025","The service, staff, location on the Nile River, restaurant food.",No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Sara,United Kingdom,2 nights · ,January 2025,Couple,Superior Triple Room with Sea View,"Reviewed: January 28, 2025","The guesthouse is conveniently between both ferry points of the island, with its own boat dock. The hotel's own boat service for check-in and check-out was very convenient. The private dock was useful for our pre-booked Felucca sailing trip, which picked us up directly from the guesthouse. 

The triple room we stayed in was spacious and comfortable. The views from the east-facing balcony were gorgeous at sunrise. The room had a great AC, a fridge (a pleasant surprise that should be listed in the room facilities!), and nice toiletries. The bathroom hairdryer was much appreciated.

The Egyptian breakfast was excellent. We enjoyed it in the restaurant one day and had it packed for an early tour on another day. The takeaway breakfast box contained an egg, jam, Egyptian bread, soft cheese, juice, and banana. We had a douwd pasha for dinner which was delicious, made with local items.

Both Ahmeds and all other staff members were extremely helpful and friendly.","Not negatives but things to note/areas for improvement:
- The bathroom follows traditional Nubian style without a separated shower area. You'll need to sweep water toward the drain, though the bathroom is well-ventilated. 
- Some lamps would make the room more ambient (there were a couple of dim lights in the room, but they weren't strong enough for reading). 
- Early dinner orders are recommended as kitchen preparation times can be lengthy. Last orders are taken by 9:45pm."
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Hamm,United States,4 nights · ,November 2024,Solo traveler,Queen Room,"Reviewed: January 22, 2025",Great food and clean rooms. Boat service is included in arrival but you must pay for all subsequent trips. The owner was very accommodating and helped me book my excursions or anything I needed.,No Negative Feedback
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Josephine,United Kingdom,2 nights · ,January 2025,Family,Superior Triple Room with Sea View,"Reviewed: January 20, 2025","Our sea view rooms were excellent..great a/c ,large,fantastic views
Staff were all lovely and helpful
Elephantine Island and Kano Kato is definitely the best place to stay",Nothing
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Ala,Egypt,2 nights · ,January 2025,Group,Double Room with Balcony and Sea View,"Reviewed: January 19, 2025","The staff were extremely friendly, helpful and pleasant. Spacious rooms and very clean.",Nothing to mention.
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Caroline,Australia,2 nights · ,January 2025,Couple,Double Room with Balcony and Sea View,"Reviewed: January 17, 2025",Beautiful place on the island overlooking the river. The room was spacious and comfortable and the staff was super nice.,"The pillows, that’s all"
"Kana Kato (Guesthouse), Aswan (Egypt) Deals",Kana Kato,Alison,United Kingdom,2 nights · ,January 2025,Family,Twin Room,"Reviewed: January 16, 2025","The location on Elephantine Island is perfect if you don't want the noise and busyness of the east bank.
Just a few minutes walk to the ferry . The food in the restaurant is good and very reasonably priced. 
 We asked how to get to the botanical gardens and a boat was arranged in minutes.","Nothing to dislike, just remember that anything taken into the bathroom is likely to get wet when showering."
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Matthias,United States,1 night · ,February 2025,Couple,Superior Triple Room with Sea View,"Reviewed: February 12, 2025","Perfectly located in the Nubian Village directly on the Nile. The staff were extremely kind and helpful, taking care of everything.",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Matthias,United States,2 nights · ,February 2025,Couple,Superior Triple Room with Sea View,"Reviewed: February 14, 2025",Very clean and neat place with a lovely staff caring for your needs. On-site restaurant serving great breakfast and dinner with Nubian specialties. DoroKa is situated directly above the waters of the Nile offering scenic views. The Souk of the Nubian Village is footsteps away.,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Hernan,Colombia,1 night · ,January 2025,Couple,Deluxe Double Room with Side Sea View,"Reviewed: January 27, 2025","Every part of the stay was smooth in Doroka Nubian House, the response was quick and our stay was so pleasant. 

Property has an amazing view, rooms are comfortable and Egyptian breakfast was very good. Definitely a friendly environment and when you ask for something they go above and beyond to help your needs.",I encourage you guys to keep working and doing as great as you do.
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Saif,Egypt,1 night · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 15, 2025","The place is very beautiful. Very warm and cheerful. When we entered the room, the whole family was amazed by the decor and colors. The room view was wonderful.
All the staff do a great job. The location was very excellent, the boat directly from the hotel
I will definitely repeat the experience for more days",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Lee,South Korea,2 nights · ,January 2025,Group,Superior Triple Room with Sea View,"Reviewed: January 7, 2025",The vibe was perfect. I think this is the best option for feeling nubian truly,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Fahd,Australia,2 nights · ,January 2025,Group,Deluxe Triple Room with Sea View,"Reviewed: January 7, 2025","Everything was nice the view, the staff and the food",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Grażyna,Poland,2 nights · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 6, 2025","Beautiful view from the room of the Nile, ATM by the hotel, descent to the boat directly from the hotel. Very close to the Nubian market. The area is interesting. The staff is helpful, smiling. Breakfast very good, hot and cold Nubian style food😀",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Ioannis,Greece,1 night · ,January 2025,Couple,Superior Triple Room with Sea View,"Reviewed: January 5, 2025",The people the was great. They treat you amazingly good. Also their breakfast was great. We had a very good and relaxed time!,No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Dwaik,Egypt,1 night · ,January 2025,Family,Deluxe Triple Room with Sea View,"Reviewed: January 5, 2025","friendly stuff , location is perfect and the view is amazing",No Negative Feedback
"DoroKa Nubian House (Hostel), Aswan (Egypt) Deals",DoroKa Nubian House,Yasmina,Egypt,2 nights · ,December 2024,Couple,Superior Triple Room with Sea View,"Reviewed: December 9, 2024","Everything about this place is outstanding 🩷, the view the hospitality the people the rooms the food , could not believe at first that a nubian house could be at this level of quality and calmenes 

The manager almost helped us with all our tours and everything

I fell in love with this place definitly will come here again",Everything is perfect
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Mónica,Spain,1 night · ,September 2024,Family,Double or Twin Room with Sea View,"Reviewed: September 24, 2024",Everything was clean and the owners were so friendly with us.,No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Erick,Mexico,1 night · ,February 2025,Couple,Double or Twin Room with Sea View,"Reviewed: February 6, 2025","The comunication, the room itself its pretty good and good looking, it have everything to be comfortable. The owner helped me to arrange transportation and tours to Abu simbel, Asuan and Luxor in good cars and with good drivers, all polite and puntual. Very recommended place.",No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Markus,United Kingdom,2 nights · ,January 2025,Solo traveler,Double Room with Sea View,"Reviewed: January 21, 2025","One minute from the ferry port, easy walking around the island and great views over the nile and city.",No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Qingyang,China,1 night · ,January 2025,Group,Double Room with Sea View,"Reviewed: January 13, 2025","The accommodation was very good; the manager and her husband were very nice. They helped to make an appointment for the driver to pick us up at the airport, and also prepared Nubian drinks and desserts for us. The scenery on the balcony was very good. We met her husband on the balcony and enthusiastically gave us desserts. I recommend everyone to live here.",100% perfect
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Cc,China,2 nights · ,January 2025,Couple,Double Room with Sea View,"Reviewed: January 12, 2025",Everything is great!,No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Paul,Germany,1 night · ,January 2025,Couple,Double or Twin Room with Sea View,"Reviewed: January 10, 2025",Nothing,Nothing
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Νίκος,Greece,1 night · ,January 2025,Couple,Double Room with Sea View,"Reviewed: January 3, 2025","Crystala guest house is in a beautiful
Location at elephantine islands. The room was very clear. I mean very clear. 
The hosts were very friendly and kind. They welcomed us with a smile like they were waiting for us since I booked the room. 
They even made us gifts two beautiful bracelets. 
I have nothing else to say everyone was perfect and I recommend to everyone who wants to visit Aswan.",No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Danyang,United Kingdom,1 night · ,December 2024,Group,Triple Room with Private Bathroom,"Reviewed: December 28, 2024","Nice environment, easy to get there",No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Yiran,United States,3 nights · ,December 2024,Couple,Double or Twin Room with Sea View,"Reviewed: December 25, 2024","Location was perfect, place was very clean, and owner was super friendly- he made us feel like home- he offered us tea, fresh juice, snacks and even small gifts as souvenir!",No Negative Feedback
"Crystala guest house (Guesthouse), Aswan (Egypt) Deals",Crystala guest house,Delija,France,1 night · ,December 2024,Couple,Double or Twin Room with Sea View,"Reviewed: December 24, 2024","The boss is very nice, polite and enthusiastic. The room was clean and the check-in was very smooth. The location is excellent, right next to the pier. When we left, he gave us special souvenirs and mango juice from his own farm. Highly recommended!
家人们可冲 老板真的好啊",No Negative Feedback
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Σταύρος,Greece,3 nights · ,November 2022,Group,Deluxe Double or Twin Room with River View,"Reviewed: November 23, 2022","They were extremely kind and generous to me. They delivered me, my jacket, which i had forgotten in the closet to another hotel to another city. And all of this fee of charge. They were great.",No Negative Feedback
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Alam,United Kingdom,3 nights · ,February 2025,Couple,One-Bedroom Apartment (3 Adults),"Reviewed: February 10, 2025",The people were friendly and good cleaning staff. Location central,"Dated hotel, nothing like the pictures. No lift or phones in room or iron on request. Diesel fumes from cruise boats opposite very polluted. Building exterior dilapidated and dirty."
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Lejing,China,1 night · ,January 2025,Family,Deluxe Quadruple Room,"Reviewed: February 8, 2025",Good location and nice reception,"The water for shower is pretty cold, and there is noise all night"
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Mohamed,Egypt,2 nights · ,January 2025,Family,Deluxe Triple Room with River View,"Reviewed: January 31, 2025",The staff,Room size
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Komalan,South Africa,2 nights · ,December 2024,Solo traveler,Deluxe Double or Twin Room with River View,"Reviewed: January 22, 2025","Self-catering room.
Great location, give room with a kitchen.
Amazing value for money.",There is no elevator.
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Hassan,Egypt,2 nights · ,January 2025,Couple,Deluxe Double or Twin Room with City View,"Reviewed: January 14, 2025",Foods ok cleaning room perfect but in our final day receptionist remind us in bad miner we must check out midday exactly.. they must be flexible at for one our at least,Foods ok cleaning room perfect but in our final day receptionist remind us in bad miner we must check out midday exactly.. they must be flexible at for one our at least
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Isha,India,1 night · ,December 2024,Couple,Deluxe Double or Twin Room with City View,"Reviewed: January 8, 2025","Location, corniche view",No Negative Feedback
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Renato,Croatia,2 nights · ,January 2025,Group,Deluxe Double or Twin Room with River View,"Reviewed: January 5, 2025","Location is great.
Room are good size and bed is comfortable.
Breakfast is ok. Staff is friendly","Ac doesn't heat, an no other heating. It was cold. Street is loud since the windows don't seal enough. But the streets are a little bit calmer than in cairo, in the night.
Bath doesn't have a plug. Only showering is possible.
Wifi did not work"
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Behrokh,United States,1 night · ,December 2024,Solo traveler,Deluxe Double or Twin Room with River View,"Reviewed: December 30, 2024",Location,There is no internet in the room
Philae Hotel Aswan (Hotel) (Egypt) Deals,Philae Hotel Aswan,Pawel,United Kingdom,1 night · ,December 2024,Solo traveler,Deluxe Double or Twin Room with River View,"Reviewed: December 26, 2024","Good location, but basic accommodation. WiFi is unreliable and only works in the lobby. Breakfast is adequate and repetitive, with the same options daily.
River view is amazing!!!!","Staff members attempt to sell trips as soon as you enter, pressuring you about excursions. Once they realise you won't purchase any tours, they stop paying attention to you. When I extended my stay, despite booking a higher category room, they tried to give me to a lower standard room. Be cautious and watch your back. Overall, worth much less than 70 usd per night"
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Yifeng,Canada,1 night · ,November 2024,Couple,Deluxe Queen Room with Nile View,"Reviewed: November 19, 2024","The sea view is beautiful, and people here are very nice, the breakfast is good and fresh!",Everything is wonderful
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Romano,Spain,2 nights · ,February 2025,Couple,Premium Select Twin Room with Temple and Nile View,"Reviewed: February 9, 2025",Everu thing was just perfect. We would like to thank the entire team... They all looked after us especially thank you to the chef...,No Negative Feedback
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Akram,Egypt,2 nights · ,February 2025,Group,Deluxe Queen Room with Nile View,"Reviewed: February 7, 2025","The views were amazing, and the service and staff were great. The shuttle boat was always ready when we needed it. The staff offered us breakfast boxes when they knew we couldn't make it to breakfast without us even asking.",Nothing
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Miranda,Egypt,3 nights · ,January 2025,Group,Deluxe Queen Room with Nile View,"Reviewed: January 30, 2025","Amazing location and view, very friendly stuff (especially Nervana,Narden, Sara and Mostafa) we like the venue so much and going to repeatedly.",No Negative Feedback
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Tarek,Egypt,3 nights · ,January 2025,Couple,Deluxe Queen Room with Nile View,"Reviewed: January 27, 2025","The view was great, the room was comfortable and clean, the staff were helpful, the jacuzzi is a great addition.","The internet connection was poor, the jacuzzi is not so private for Muslim women and needs to be heated according to the weather."
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Agamal74,Saudi Arabia,3 nights · ,January 2025,Couple,Premium Queen Room with Temple and Nile View,"Reviewed: January 25, 2025","If you are looking for the quietest and most wonderful place on the Nile in Aswan, do not hesitate to choose this hotel. It is much more wonderful than the pictures, with fantastic views of the Nile and the Temple of Philae on Hesa Island. I would like to thank the reception staff, Nirvana, Nardine, and Andrew, for their warm welcome and attention to the guests, explaining all the details upon their arrival and providing all the facilities, especially transportation to and from the island until their departure. The level of cleanliness in the rooms and the restaurant is excellent and the quality of the food is high.",I didn't notice anything negative.
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Sherine,Germany,2 nights · ,January 2025,Family,Deluxe King Room with Nile View,"Reviewed: January 23, 2025","The staff are amazing, very welcoming, friendly and attentive and accommodating - you feel like you’re part of a family and this is what made us feel comfortable as if we’re at home.
The hotel grounds are pretty, give you the summer island holiday feel with lovely Nubian art and decoration.
The Jacuzzi is big enough to fit 3 people comfortably. 
Service was very efficient, we requested boats to go to Philae Temple twice and both times the boats were prepared on time or earlier than requested. 
The shuttle boat that brings you to Aswan is free of charge and 24h available.
We went to Abu Simbel one day and left around 4am, the hotel gave us breakfast boxes, the boxes were huge with a lot of sandwiches, fruits, baked goods, water, juice - so much that actually a box would suffice for 2 people instead of one.
The location of the hotel is nice because it is secluded so it is therefore very peaceful, you’re in the middle of the nile with nice views to enjoy. Since are not really interested in the city of Aswan itself and were only there to visit Philae and Abu Simbel - both of which are quite far away anyway - the location was perfect for us because we did not need the city center, so this is a point to keep in mind.","I wouldn’t say I didnt like anything, but the location is something to keep in mind depending on your preference and why you’re visiting Aswan (see my comment on location under things i liked)"
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Nikolay,United Arab Emirates,2 nights · ,December 2024,Couple,Deluxe Queen Room with Nile View,"Reviewed: January 16, 2025",Very nice hotel. Charming atmosphere. Cool views. Good personel. Vibrant style. We were exited and only regret we did not book it for longer period.,Nothing negative
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Nadeem,Egypt,4 nights · ,December 2024,Couple,Premium Double Room with Temple and Nile View,"Reviewed: January 13, 2025","Exceptional Experience , Great Olace,clean and cozy rooms , great hospitality and friendly staff , Thanks to the whole guest relations team especially Nirvana for being so nice and making our trip awesome",No Negative Feedback
"Benben by Dhara Hotels - Adults Only (Hotel), Aswan (Egypt) Deals",Benben by Dhara Hotels - Adults Only,Eman,Egypt,3 nights · ,January 2025,Couple,Deluxe King Room with Nile View,"Reviewed: January 10, 2025",Room 404 is perfect,The view. The privacy. The coziness. The interior
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Nikolaos,Greece,1 night · ,January 2025,Couple,One-Bedroom Apartment,"Reviewed: January 6, 2025",Perfect location and breathtaking view,No Negative Feedback
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Irina,Argentina,1 night · ,February 2025,Couple,One-Bedroom Apartment,"Reviewed: February 12, 2025",I love the apartment very cosy and the location is excelent! The person Who received us Was very nice !! I highly recomended!!!,No Negative Feedback
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Claudia,Canada,4 nights · ,January 2025,Couple,One-Bedroom Apartment,"Reviewed: February 3, 2025",Loved the location. Close to good restaurants and the market. Easy to find cabs. Lots of room in the apartment. Owners are lovely people.,No Negative Feedback
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Johannes,Estonia,1 night · ,January 2025,Group,One-Bedroom Apartment,"Reviewed: January 11, 2025",Was looking good. Many rooms to sleep. Owner was super sweet and welcoming.,No Negative Feedback
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Tracy,United States,2 nights · ,January 2025,Family,One-Bedroom Apartment,"Reviewed: January 8, 2025",Room setup and location,Only one bathroom fir family of four
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Melina,Germany,3 nights · ,January 2025,Couple,One-Bedroom Apartment,"Reviewed: January 5, 2025",The location is perfect since it is close to the Nile and across Elephantine Island. The hosts are super friendly and helpful!,"The apartment could be a bit cleaner, especially in the bathroom. Also, the shower is missing a curtain which makes it a bit difficult to shower without putting the bathroom under water."
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Pankaj,India,3 nights · ,December 2024,Group,One-Bedroom Apartment,"Reviewed: January 3, 2025",Bed sheets wwre diery and maintenance poor,No Negative Feedback
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Ahmad,Saudi Arabia,3 nights · ,December 2024,Solo traveler,One-Bedroom Apartment,"Reviewed: December 19, 2024","Amazing view on nile river 
The owner is very kind and helpful guy
The space of the apartment is so big and comfortable 
Very basically equipped kitchen 
Old aswan suke is 5 min walk
Aswan mall in the same building with many coffee shops and restaurants",A bit noisy from street
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Linda,United States,8 nights · ,November 2024,Solo traveler,One-Bedroom Apartment,"Reviewed: November 26, 2024",This apartment checked all the excellent categories. No problems at all. I thoroughly enjoyed the 9 nights in Aswan.,"There was nothing I did not like. The host was accommodating and attentive, The apartment was decorated beautifully."
"aswan view 3 bedrooms (Apartment), Aswan (Egypt) Deals",aswan view 3 bedrooms,Torben,Germany,3 nights · ,November 2024,Solo traveler,One-Bedroom Apartment,"Reviewed: November 10, 2024",Close to the train station. Souk (bazaar) is very close. Direct view on river Nile and Elephantine island. Three balconies. Apartment is spacious and nice furnished.,Busy street can be quite noisy.
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Franklin,United Kingdom,3 nights · ,April 2024,Group,Standard Room with Garden View,"Reviewed: April 21, 2024",Beautiful design and location with great views at meals and by the pool.,All was amazing.
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Satinder,Canada,2 nights · ,February 2025,Couple,Standard Room with Garden View,"Reviewed: February 13, 2025",Breakfast was great and location was ideal.,"The rooms weren’t that clean. Lots of bugs dead on the walls, and the bathrooms don’t seem to be cleaned well between guests (hair, grimey shower)"
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Darren,United Kingdom,2 nights · ,January 2025,Solo traveler,Double Room with Terrace,"Reviewed: February 11, 2025","The view of the Nile from the terrace
The bed was super comfortable 
The bathroom was huge 
The staff were friendly
The restaurant was great value and served delicious food 
It's near where my cruise ship boarded",No Negative Feedback
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Marlene,Finland,2 nights · ,January 2025,Solo traveler,Standard Room with Garden View,"Reviewed: February 11, 2025",Breakfast was great. Staff were lovely. Hotel site was perfect,Cold pool
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Stacey,Malta,1 night · ,February 2025,Solo traveler,Suite with River View,"Reviewed: February 10, 2025","Super clean, amazing breakfast and room in front of the nile",Too expensive plus they charged me more money when we only arrived at 2am in the morning.
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Maria,United Kingdom,1 night · ,January 2025,Couple,Standard Room with Garden View,"Reviewed: February 10, 2025","Beautiful hotel with several restaurants inside, different bars and dinning options. A bit dated and needs a refurbishment. Staff are very helpful and always available. The Italian restaurant was very good and the waiter Arsane went out of the way to keep us happy always smiling and cheerful. We dined there twice!","We got a garden view room with terrace and we were given the one besides reception where everyone walked by so no privacy at all, when you pay extra for garden views you expect privacy. They had to repair the satellite connection twice."
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Despoina,Greece,2 nights · ,February 2025,Couple,Standard Room with Garden View,"Reviewed: February 9, 2025",The location was perfect & the complimentary sunset boat ride was more than we expected!,No Negative Feedback
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Emma,United Kingdom,3 nights · ,February 2025,Couple,Standard Room with Garden View,"Reviewed: February 9, 2025","Friendly staff, especially at the dining area. Complimentary cake as we were celebrating a special occasion. Room was clean and in a great location where you can easily walk into the centre.",Rooms look a little tired but perfectly comfortable.
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Warren,Australia,1 night · ,February 2025,Couple,Standard Room with Garden View,"Reviewed: February 8, 2025","The hotel was situated right on the Nile, with a view to the Elephantine Island. It was pleasure to watch the boats go by from the restaurant.
Lovely large pool",The size of the shower was unusually small in our room
Obelisk Nile Hotel Aswan (Resort) (Egypt) Deals,Obelisk Nile Hotel Aswan,Martin,Switzerland,3 nights · ,February 2025,Couple,Obelisk Nile Shore Room,"Reviewed: February 6, 2025","+ great location 
+ amazing to be so central, yet so quiet 
+ Nile Shore room has fantastic view of the Nile
+ an oasis within Aswan!
+ free sunset cruise is a very very nice touch 
+ both restaurants have an excellent choice and prices are fair","- fresh orange juice rather than orange squash at breakfast 
- more fresh fruit and nuts for breakfast"
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Liam,United Kingdom,3 nights · ,January 2025,Solo traveler,Double or Twin Room,"Reviewed: January 25, 2025","Location Location Location. Staff first class. Cleanliness first class. Menu not 5 star but who's counting when everything else is so good. The hotel is very reasonably priced and although it's new and there are a few minor snags, like the hair drier not working and still a bit of tidying up to be done around the hotel: I have absolutely no problem in recommending this hotel with magnificent views up and down the Nile. Not sure but there may be a few of the rooms that do not face onto the Nile. If a room with a view isn't your thing then that's OK. The open air dining area is on the roof and we did wear a jumper at times when the breeze was high either in the morning or evening but in early January this isn't unexpected. All things considered, myself and my wife (both pension age) feel Blessed to have chosen this hotel and have the pleasure of being looked after by such attentive staff.",Nothing. A dog or two barking at night is the only thing that broke the silence and tranquility.
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Lukas,Switzerland,2 nights · ,February 2025,Solo traveler,Superior Double or Twin Room,"Reviewed: February 9, 2025","Lage Lage Lage… die Aussicht aus den Zimmern und der Dachterrasse ist schlicht atemberaubend, Im übrigen ein neues, sauberes Hotel mit grosszügigen Zimmern und freundlichem Personal. Ästhetisch anspruchslos und mit den landesüblichen Baumängeln. Man kommt auch zu Fuss bis in die Stadt, braucht aber abends ein Taxi.",No Negative Feedback
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Renate,Germany,2 nights · ,February 2025,Solo traveler,Superior Double or Twin Room,"Reviewed: February 5, 2025","Die Lage mit dem super Ausblick auf den Nil,
Freundliches Personal, sehr sauber",No Negative Feedback
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Wagih,Egypt,4 nights · ,January 2025,Couple,Superior Double or Twin Room,"Reviewed: January 31, 2025",There are no comments available for this review,No Negative Feedback
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Sonia,Italy,1 night · ,February 2025,Couple,Double or Twin Room,"Reviewed: February 9, 2025",There are no comments available for this review,No Negative Feedback
Blue Lotus Nile Suites Hotel Aswan (Hotel) (Egypt) Deals,Blue Lotus Nile Suites Hotel Aswan,Khaled,Egypt,2 nights · ,February 2025,Couple,Superior Double or Twin Room,"Reviewed: February 9, 2025",There are no comments available for this review,No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Rewan,Azerbaijan,1 night · ,January 2025,Solo traveler,4-Bed Female Dormitory Room,"Reviewed: January 9, 2025",Clean.. centric and the staff were super good,No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Chiayu,Taiwan,2 nights · ,January 2025,Group,4-Bed Female Dormitory Room,"Reviewed: February 12, 2025","The lady boss is very enthusiastic to help you solve all your problems, and the travel arrangements are also perfect! Besides, she is very beautiful!",It would be better if there were more bathrooms
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Dohwan,South Korea,1 night · ,February 2025,Group,Economy Double Room,"Reviewed: February 11, 2025","The hotel is very clean and the staffs are friendly. Jimmy and Biba booked us bus to Abu Simbel and upgraded our rooms for free. They always made an effort for the best service. The location was good, so we could move comfortably to the Nile River and the market by walk.",nothing
